https://www.youtube.com/watch?v=QwDFDre33Ms  ->   "Youtube_video/Deutsch lernen im Schlaf & Hören, Lesen und Verstehen/Deutsch lernen im Schlaf & Hören Lesen und Verstehen-B1-  - 🇸🇾🇦🇿🇹🇷🇨🇳🇺🇸🇫🇷🇯🇵🇪🇸🇮🇹🇺🇦🇵🇹🇷🇺🇬🇧🇵🇱🇮🇶🇮🇷🇹🇭🇷🇸.mp4"
https://www.youtube.com/watch?v=qeiWONjiBV0  ->   "Youtube_video/Deutsch lernen im Schlaf & Hören, Lesen und Verstehen/Deutsch lernen im Schlaf & Hören Lesen und Verstehen-A1-96- 🇸🇾🇦🇿🇹🇷🇨🇳🇺🇸🇫🇷🇯🇵🇪🇸🇮🇹🇺🇦🇵🇹🇷🇺🇬🇧🇵🇱🇮🇶🇮🇷🇹🇭🇷🇸.mp4"
https://www.youtube.com/watch?v=KHfpLozn4AQ  ->   "Youtube_video/Deutsch lernen im Schlaf & Hören, Lesen und Verstehen/Deutsch lernen im Schlaf & Hören Lesen und Verstehen-B2-97- 🇸🇾🇦🇿🇹🇷🇨🇳🇺🇸🇫🇷🇯🇵🇪🇸🇮🇹🇺🇦🇵🇹🇷🇺🇬🇧🇵🇱🇮🇶🇮🇷🇹🇭🇷🇸.mp4"
https://www.youtube.com/watch?v=ApclDadaB9E  ->   "Youtube_video/Deutsch lernen im Schlaf & Hören, Lesen und Verstehen/Deutsch lernen im Schlaf & Hören Lesen und Verstehen -B1-4- 🇸🇾🇦🇿🇹🇷🇨🇳🇺🇸🇫🇷🇯🇵🇪🇸🇮🇹🇺🇦🇵🇹🇷🇺🇬🇧🇵🇱🇮🇶🇮🇷🇹🇭🇷🇸.mp4"
https://www.youtube.com/watch?v=IBQXw5duxXg  ->   "Youtube_video/Deutsch lernen im Schlaf & Hören, Lesen und Verstehen/A14Deutsch lernen im Schlaf & Hören Lesen und Verstehen-A2-🇸🇾🇦🇿🇹🇷🇨🇳🇺🇸🇫🇷🇯🇵🇪🇸🇮🇹🇺🇦🇵🇹🇷🇺🇬🇧🇵🇱🇮🇶🇮🇷🇹🇭🇷🇸.mp4"
https://www.youtube.com/watch?v=XO1DWio6RoQ  ->   "Youtube_video/Deutsch lernen im Schlaf & Hören, Lesen und Verstehen/Deutsch lernen im Schlaf & Hören Lesen und Verstehen -B2 -  🇸🇾🇦🇿🇹🇷🇨🇳🇺🇸🇫🇷🇯🇵🇪🇸🇮🇹🇺🇦🇵🇹🇷🇺🇬🇧🇵🇱🇮🇶🇮🇷🇹🇭🇷🇸.mp4"
https://www.youtube.com/watch?v=SMRKFX4bkpw  ->   "Youtube_video/Deutsch lernen im Schlaf & Hören, Lesen und Verstehen/B15 - Deutsch lernen im Schlaf & Hören Lesen und Verstehen - 🇸🇾🇦🇿🇹🇷🇨🇳🇺🇸🇫🇷🇯🇵🇪🇸🇮🇹🇺🇦🇵🇹🇷🇺🇬🇧🇵🇱🇮🇶🇮🇷🇹🇭🇷🇸.mp4"
https://www.youtube.com/watch?v=OOONUh1KR9s  ->   "Youtube_video/Deutsch lernen im Schlaf & Hören, Lesen und Verstehen/A1 - Deutsch lernen im Schlaf & Hören Lesen und Verstehen - 🇸🇾🇦🇿🇹🇷🇨🇳🇺🇸🇫🇷🇯🇵🇪🇸🇮🇹🇺🇦🇵🇹🇷🇺🇬🇧🇵🇱🇮🇶🇮🇷🇹🇭🇷🇸.mp4"
https://www.youtube.com/watch?v=kSDNXX_lcks  ->   "Youtube_video/Deutsch lernen im Schlaf & Hören, Lesen und Verstehen/B2 - Deutsch lernen im Schlaf & Hören Lesen und Verstehen - 🇸🇾🇦🇿🇹🇷🇨🇳🇺🇸🇫🇷🇯🇵🇪🇸🇮🇹🇺🇦🇵🇹🇷🇺🇬🇧🇵🇱🇮🇶🇮🇷🇹🇭🇷🇸.mp4"
https://www.youtube.com/watch?v=lO-gv3PYVuc  ->   "Youtube_video/Deutsch lernen im Schlaf & Hören, Lesen und Verstehen/B16 - Deutsch lernen im Schlaf & Hören Lesen und Verstehen - 🇸🇾🇦🇿🇹🇷🇨🇳🇺🇸🇫🇷🇯🇵🇪🇸🇮🇹🇺🇦🇵🇹🇷🇺🇬🇧🇵🇱🇮🇶🇮🇷🇹🇭🇷🇸.mp4"
https://www.youtube.com/watch?v=QYbRxCAULs0  ->   "Youtube_video/Deutsch lernen im Schlaf & Hören, Lesen und Verstehen/A24 - Deutsch lernen im Schlaf & Hören Lesen und Verstehen - 🇸🇾🇦🇿🇹🇷🇨🇳🇺🇸🇫🇷🇯🇵🇪🇸🇮🇹🇺🇦🇵🇹🇷🇺🇬🇧🇵🇱🇮🇶🇮🇷🇹🇭🇷🇸.mp4"
https://www.youtube.com/watch?v=dwlpVX5YSSA  ->   "Youtube_video/Deutsch lernen im Schlaf & Hören, Lesen und Verstehen/B2 - Deutsch lernen im Schlaf & Hören Lesen und Verstehen - 🇸🇾🇦🇿🇹🇷🇨🇳🇺🇸🇫🇷🇯🇵🇪🇸🇮🇹🇺🇦🇵🇹🇷🇺🇬🇧🇵🇱🇮🇶🇮🇷🇹🇭🇷🇸In.mp4"
https://www.youtube.com/watch?v=RnxaBcpXuRQ  ->   "Youtube_video/Deutsch lernen im Schlaf & Hören, Lesen und Verstehen/B17 - Deutsch lernen im Schlaf & Hören Lesen und Verstehen - 🇸🇾🇦🇿🇹🇷🇨🇳🇺🇸🇫🇷🇯🇵🇪🇸🇮🇹🇺🇦🇵🇹🇷🇺🇬🇧🇵🇱🇮🇶🇮🇷🇹🇭🇷🇸.mp4"
https://www.youtube.com/watch?v=QiW1n-eqgEA  ->   "Youtube_video/Deutsch lernen im Schlaf & Hören, Lesen und Verstehen/A25 - Deutsch lernen im Schlaf & Hören Lesen und Verstehen - 🇸🇾🇦🇿🇹🇷🇨🇳🇺🇸🇫🇷🇯🇵🇪🇸🇮🇹🇺🇦🇵🇹🇷🇺🇬🇧🇵🇱🇮🇶🇮🇷🇹🇭🇷🇸.mp4"
https://www.youtube.com/watch?v=OLIBhCUG-6Y  ->   "Youtube_video/Deutsch lernen im Schlaf & Hören, Lesen und Verstehen/B22 - Deutsch lernen im Schlaf & Hören Lesen und Verstehen- 🇸🇾🇦🇿🇹🇷🇨🇳🇺🇸🇫🇷🇯🇵🇪🇸🇮🇹🇺🇦🇵🇹🇷🇺🇬🇧🇵🇱🇮🇶🇮🇷🇹🇭🇷🇸.mp4"
https://www.youtube.com/watch?v=rTcqezB5yYA  ->   "Youtube_video/Deutsch lernen im Schlaf & Hören, Lesen und Verstehen/B1 - Deutsch lernen im Schlaf & Hören Lesen und Verstehen - 🇸🇾🇦🇿🇹🇷🇨🇳🇺🇸🇫🇷🇯🇵🇪🇸🇮🇹🇺🇦🇵🇹🇷🇺🇬🇧🇵🇱🇮🇶🇮🇷🇹🇭🇷🇸.mp4"
https://www.youtube.com/watch?v=XtinJoI3b6I  ->   "Youtube_video/Deutsch lernen im Schlaf & Hören, Lesen und Verstehen/A2 - Deutsch lernen im Schlaf & Hören Lesen und Verstehen - 🇸🇾🇦🇿🇹🇷🇨🇳🇺🇸🇫🇷🇯🇵🇪🇸🇮🇹🇺🇦🇵🇹🇷🇺🇬🇧🇵🇱🇮🇶🇮🇷🇹🇭🇷🇸.mp4"
https://www.youtube.com/watch?v=gOadLjvj8Lg  ->   "Youtube_video/Deutsch lernen im Schlaf & Hören, Lesen und Verstehen/B2 - Deutsch lernen im Schlaf & Hören Lesen und Verstehen- 🇸🇾🇦🇿🇹🇷🇨🇳🇺🇸🇫🇷🇯🇵🇪🇸🇮🇹🇺🇦🇵🇹🇷🇺🇬🇧🇵🇱🇮🇶🇮🇷🇹🇭🇷🇸´.mp4"
https://www.youtube.com/watch?v=I1zmEyuGtDE  ->   "Youtube_video/Deutsch lernen im Schlaf & Hören, Lesen und Verstehen/B1 - Deutsch lernen im Schlaf & Hören Lesen und Verstehen- 🇸🇾🇦🇿🇹🇷🇨🇳🇺🇸🇫🇷🇯🇵🇪🇸🇮🇹🇺🇦🇵🇹🇷🇺🇬🇧🇵🇱🇮🇶🇮🇷🇹🇭🇷🇸.mp4"
https://www.youtube.com/watch?v=VU-90R7qRbk  ->   "Youtube_video/Deutsch lernen im Schlaf & Hören, Lesen und Verstehen/A2-Deutsch lernen im Schlaf & Hören Lesen und Verstehen- 7 - 🇸🇾🇦🇿🇹🇷🇨🇳🇺🇸🇫🇷🇯🇵🇪🇸🇮🇹🇺🇦🇵🇹🇷🇺🇬🇧🇵🇱🇮🇶🇮🇷🇹🇭🇷🇸.mp4"
https://www.youtube.com/watch?v=YtOcUcghDk8  ->   "Youtube_video/Deutsch lernen im Schlaf & Hören, Lesen und Verstehen/B2 - Deutsch lernen im Schlaf & Hören Lesen und Verstehen - 🇸🇾🇦🇿🇹🇷🇨🇳🇺🇸🇫🇷🇯🇵🇪🇸🇮🇹🇺🇦🇵🇹🇷🇺🇬🇧🇵🇱🇮🇶🇮🇷🇹🇭🇷🇸.mp4"
https://www.youtube.com/watch?v=qSToEFS94BY  ->   "Youtube_video/Deutsch lernen im Schlaf & Hören, Lesen und Verstehen/B1-Deutsch lernen im Schlaf & Hören Lesen und Verstehen - 🇸🇾🇦🇿🇹🇷🇨🇳🇺🇸🇫🇷🇯🇵🇪🇸🇮🇹🇺🇦🇵🇹🇷🇺🇬🇧🇵🇱🇮🇶🇮🇷🇹🇭🇷🇸.mp4"
https://www.youtube.com/watch?v=NrnKIPt6kGw  ->   "Youtube_video/Deutsch lernen im Schlaf & Hören, Lesen und Verstehen/B2 - Deutsch lernen im Schlaf & Hören Lesen und Verstehen - 🇸🇾🇦🇿🇹🇷🇨🇳🇺🇸🇫🇷🇯🇵🇪🇸🇮🇹🇺🇦🇵🇹🇷🇺🇬🇧🇵🇱🇮🇶🇮🇷🇹🇭🇷🇸In.mp4"
https://www.youtube.com/watch?v=qOQOSrKh-AY  ->   "Youtube_video/Deutsch lernen im Schlaf & Hören, Lesen und Verstehen/A2 - Deutsch lernen im Schlaf & Hören Lesen und Verstehen - 🇸🇾🇦🇿🇹🇷🇨🇳🇺🇸🇫🇷🇯🇵🇪🇸🇮🇹🇺🇦🇵🇹🇷🇺🇬🇧🇵🇱🇮🇶🇮🇷🇹🇭🇷🇸.mp4"
https://www.youtube.com/watch?v=d9oGm4kAEQ0  ->   "Youtube_video/Deutsch lernen im Schlaf & Hören, Lesen und Verstehen/B1-Deutsch lernen im Schlaf & Hören Lesen und Verstehen-B1-3 - 🇸🇾🇦🇿🇹🇷🇨🇳🇺🇸🇫🇷🇯🇵🇪🇸🇮🇹🇺🇦🇵🇹🇷🇺🇬🇧🇵🇱🇮🇶🇮🇷🇹🇭🇷🇸.mp4"
https://www.youtube.com/watch?v=s7MtA97aTvQ  ->   "Youtube_video/Deutsch lernen im Schlaf & Hören, Lesen und Verstehen/A2-Deutsch lernen im Schlaf & Hören Lesen und Verstehen -  🇸🇾🇦🇿🇹🇷🇨🇳🇺🇸🇫🇷🇯🇵🇪🇸🇮🇹🇺🇦🇵🇹🇷🇺🇬🇧🇵🇱🇮🇶🇮🇷🇹🇭🇷🇸.mp4"
https://www.youtube.com/watch?v=Q7GYLHFgejk  ->   "Youtube_video/Deutsch lernen im Schlaf & Hören, Lesen und Verstehen/B2 - Deutsch lernen im Schlaf & Hören Lesen und Verstehen - 🇸🇾🇦🇿🇹🇷🇨🇳🇺🇸🇫🇷🇯🇵🇪🇸🇮🇹🇺🇦🇵🇹🇷🇺🇬🇧🇵🇱🇮🇶🇮🇷🇹🇭🇷🇸.mp4"
https://www.youtube.com/watch?v=6AmaB3z8vXI  ->   "Youtube_video/Deutsch lernen im Schlaf & Hören, Lesen und Verstehen/A1- Deutsch lernen im Schlaf & Hören Lesen und Verstehen-🇸🇾🇦🇿🇹🇷🇨🇳🇺🇸🇫🇷🇯🇵🇪🇸🇮🇹🇺🇦🇵🇹🇷🇺🇬🇧🇵🇱🇮🇶🇮🇷🇹🇭🇷🇸.mp4"
https://www.youtube.com/watch?v=uA53pNxOm_M  ->   "Youtube_video/Deutsch lernen im Schlaf & Hören, Lesen und Verstehen/A2-5 Deutsch lernen im Schlaf & Hören Lesen und Verstehen - 🇸🇾🇦🇿🇹🇷🇨🇳🇺🇸🇫🇷🇯🇵🇪🇸🇮🇹🇺🇦🇵🇹🇷🇺🇬🇧🇵🇱🇮🇶🇮🇷🇹🇭🇷🇸.mp4"
https://www.youtube.com/watch?v=V_WCbimaGUA  ->   "Youtube_video/Deutsch lernen im Schlaf & Hören, Lesen und Verstehen/A2 -2 Deutsch lernen im Schlaf & Hören Lesen und Verstehen - 🇸🇾🇦🇿🇹🇷🇨🇳🇺🇸🇫🇷🇯🇵🇪🇸🇮🇹🇺🇦🇵🇹🇷🇺🇬🇧🇵🇱🇮🇶🇮🇷🇹🇭🇷🇸.mp4"
https://www.youtube.com/watch?v=aQmsJBK1qH8  ->   "Youtube_video/Deutsch lernen im Schlaf & Hören, Lesen und Verstehen/B2 - Deutsch lernen im Schlaf & Hören Lesen und Verstehen🇸🇾🇹🇷🇦🇿🇨🇳🇺🇸🇫🇷🇯🇵🇪🇸🇮🇹🇺🇦🇵🇹🇷🇺🇬🇧🇵🇱🇮🇶🇮🇷🇹🇭🇷🇸🇭🇺.mp4"
https://www.youtube.com/watch?v=Zm3luAxO_l4  ->   "Youtube_video/Deutsch lernen im Schlaf & Hören, Lesen und Verstehen/A1 - Deutsch lernen im Schlaf & Hören Lesen und Verstehen - 🇸🇾🇦🇿🇹🇷🇨🇳🇺🇸🇫🇷🇯🇵🇪🇸🇮🇹🇺🇦🇵🇹🇷🇺🇬🇧🇵🇱🇮🇶🇮🇷🇹🇭🇷🇸.mp4"
https://www.youtube.com/watch?v=FTmydl0wITg  ->   "Youtube_video/Deutsch lernen im Schlaf & Hören, Lesen und Verstehen/B1- Deutsch lernen im Schlaf & Hören Lesen und Verstehen - 🇸🇾🇦🇿🇹🇷🇨🇳🇺🇸🇫🇷🇯🇵🇪🇸🇮🇹🇺🇦🇵🇹🇷🇺🇬🇧🇵🇱🇮🇶🇮🇷🇹🇭🇷🇸.mp4"
